"sample_id","post_relatedness_lower","post_relatedness_med","post_relatedness_upper","post_relatedness_mean"
"Muk_IM-23-120-OXFO",0.540560808777809,0.60753983259201,0.701613463461399,0.609989780306816
"Muk_IM-23-120-OXUG",NA,NA,NA,NA
"Muk_IM-23-120-PRVH",0.482478055357933,0.600371897220612,0.803846418857574,0.620300777226687
"Muk_IM-23-120-PVGK",0.970556581020355,0.986525774002075,0.990483248233795,0.984943440982274
"Muk_IM-23-120-QGSV",NA,NA,NA,NA
"Muk_IM-23-120-QIII",0.181226801499724,0.270093843340874,0.484396301209927,0.292274148266763
"Muk_IM-23-120-QVPS",0.331506848335266,0.415248513221741,0.618774980306625,0.432451919317245
"Muk_IM-23-120-QZKB",NA,NA,NA,NA
"Muk_IM-23-120-RHHW",0.388832293450832,0.496218740940094,0.613364124298096,0.498232325792313
"Muk_IM-23-120-RQSL",0.438998572528362,0.556033730506897,0.768312229216099,0.563509689062834
"Muk_IM-23-120-RUUG",0.258279800415039,0.344139918684959,0.515147316455841,0.360466178163886
"Muk_IM-23-120-RYMY",0.970446228981018,0.970446228981018,0.970446228981018,0.970446228981018
"Muk_IM-23-120-SMCL",0.281323030591011,0.389741480350494,0.498365691304207,0.391785543590784
"Muk_IM-23-120-SSJF",0.0199781985022128,0.0683490633964539,0.143116193264723,0.0719545557603706
"Muk_IM-23-120-SXFT",0.243760094791651,0.335384964942932,0.430034161359072,0.33408982104063
"Muk_IM-23-120-SXWF",0.313663710653782,0.403558790683746,0.588692998886108,0.419142702877522
"Muk_IM-23-120-TGWZ",0.0217012724839151,0.0675872378051281,0.163037860020995,0.0760434084436856
"Muk_IM-23-120-TLQG",0.154316733777523,0.246515929698944,0.483078084141016,0.261868575565517
"Muk_IM-23-120-TTOM",0.866505508124828,0.935331732034683,0.974810270965099,0.930810403281992
"Muk_IM-23-120-TWPU",0.0304455123376101,0.0945616140961647,0.1844826169312,0.0975360237285495
"Muk_IM-23-120-TYPZ",0.0646320212632418,0.146588429808617,0.311411853134632,0.159636299960315
